"levelId","chapter","totalCardCount","categoryCount","itemCardCount","imageCardCount","columnHeights","fifthColumnCount","drawBatchCount","parMoves","threeStarMoves","twoStarMoves","solverSolved","solverMoves","solverNodes","solverBacktracks","solverBranchingStates","solverDealDecisionStates","solverForcedMoves","maxActiveCategories","contentReviewChecked","ambiguityNotes","layoutSignature"
"","5","54","10","44","0","2/3/4/5/6","6","7","61","62","72","true","61","1272","1210","470","117","95","5","true","","10#I0.4,C1.4|I1.4,I1.4,C2.5|I3.4,I1.4,I4.4,I5.5,I2.5,I2.5|I6.4,I7.5,I6.4,I0.4|I7.5,I8.4,I7.5,C7.5,C0.4#I2.5,I2.5,I2.5,I0.4,I1.4|I3.4,I3.4,I5.5,I8.4,C5.5|I4.4,I9.5,I5.5,C8.4,C4.4|C9.5,C3.4,I5.5,I4.4,I5.5|I3.4,I9.5,I9.5,I0.4,I9.5|I4.4,I8.4,I9.5,I8.4,C6.4|I7.5,I6.4,_,I7.5,I6.4"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","2340","2278","768","161","199","5","true","","10#I0.4,I0.4,I1.4,C2.4,I3.4|I2.4,I4.4,I5.5|I5.5,C3.4|I6.5,I1.4,I2.4,C7.5|I8.5,I1.4,I8.5,I7.5,I5.5,C5.5#I5.5,C8.5,I0.4,C0.4,C6.5|I6.5,I6.5,I7.5,I2.4,I2.4|C1.4,I7.5,I5.5,I7.5,I3.4|I3.4,I0.4,I3.4,I7.5,C4.4|I4.4,C9.4,I9.4,I4.4,I6.5|I1.4,I4.4,I6.5,I8.5,I9.4|I9.4,I9.4,I8.5,I8.5,_"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1250","1188","445","163","338","5","true","","10#I0.4,I1.4|I2.4,I3.5,C1.4|I3.5,I4.5,I3.5,I4.5,C3.5|I5.5,I3.5,I4.5,I3.5|I5.5,I4.5,I2.4,I2.4,I5.5,C0.4#I1.4,I5.5,I6.4,I2.4,I6.4|I1.4,C4.5,C7.4,C5.5,C2.4|I4.5,I6.4,I1.4,C8.5,I8.5|I5.5,I8.5,C6.4,I7.4,I9.4|I6.4,I8.5,I7.4,I9.4,I0.4|I8.5,C9.4,I8.5,I9.4,I7.4|I0.4,I7.4,I9.4,I0.4,_"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1698","1636","612","605","411","5","true","","10#I0.4,C1.4,C2.5|I1.4,I2.5,I0.4,I2.5,I3.5,I2.5|I3.5,I3.5,I4.4,I5.4|I4.4,C0.4|I6.5,I1.4,I6.5,I3.5,C6.5#I2.5,C3.5,C5.4,I5.4,I5.4|I6.5,I5.4,I3.5,I2.5,C4.4|I0.4,I6.5,I0.4,I1.4,I6.5|C7.5,I7.5,I8.4,I4.4,I9.4|I7.5,I9.4,I9.4,I8.4,I1.4|I9.4,I8.4,I4.4,I8.4,C8.4|I7.5,_,I7.5,I7.5,C9.4"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1476","1414","544","117","94","5","true","","10#C0.5,I1.4,I2.5,I3.5,I1.4|I3.5,I4.4,I5.5,I2.5,I6.4,I6.4|I5.5,I6.4,C6.4|I7.4,I0.5|I7.4,I7.4,I5.5,I3.5#I8.4,I8.4,I8.4,C7.4,I4.4|C8.4,I6.4,C3.5,I3.5,I5.5|I1.4,C1.4,I4.4,I4.4,C5.5|I1.4,C4.4,C2.5,I3.5,I8.4|I0.5,I9.4,I7.4,I5.5,C9.4|I9.4,I2.5,I0.5,I9.4,I0.5|I2.5,_,I0.5,I2.5,I9.4"
"","5","54","10","44","0","2/3/4/5/6","6","7","61","62","72","true","61","1256","1194","442","64","29","5","true","","10#I0.4,C1.4|I0.4,C2.5,I3.4|I0.4,I4.5,I4.5,I4.5|I4.5,I2.5,C0.4,I5.4,I6.4,I7.5|I7.5,I7.5,I3.4,I8.4,C8.4#I1.4,I3.4,I2.5,I6.4,I1.4|I9.5,I8.4,I0.4,I3.4,I1.4|I4.5,I1.4,C9.5,C3.4,I7.5|I9.5,I8.4,C6.4,I8.4,C7.5|C4.5,I2.5,I5.4,C5.4,I9.5|I2.5,I5.4,I2.5,I5.4,I9.5|I9.5,I6.4,I7.5,_,I6.4"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","2710","2648","971","108","104","5","true","","10#C0.5,I1.4,I2.4,I3.5|I0.5,I4.4,I2.4,I4.4,I5.4|I1.4,C6.4,I3.5|I5.4,I5.4|I6.4,C2.4,I7.5,I7.5,I7.5,C3.5#C4.4,I0.5,I3.5,I6.4,C8.4|I6.4,I3.5,I9.5,I6.4,C7.5|I9.5,I3.5,I9.5,C9.5,I7.5|I8.4,I0.5,C1.4,I7.5,I9.5|I8.4,I0.5,I2.4,I0.5,I1.4|I8.4,I8.4,I1.4,I5.4,I2.4|C5.4,I9.5,I4.4,I4.4,_"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1255","1193","453","80","39","5","true","","10#C0.4,I1.4,C2.4,C3.5,C1.4|I4.5,I0.4,I5.4,I6.4|I4.5,I5.4,I1.4,I7.4,I2.4,C6.4|I4.5,I6.4,I1.4|I4.5,I8.5#I9.5,I3.5,I3.5,I4.5,C7.4|I3.5,I1.4,I9.5,I8.5,I5.4|I7.4,I2.4,I7.4,I3.5,I2.4|I9.5,I7.4,I6.4,I6.4,C9.5|C5.4,C4.5,I9.5,I2.4,I3.5|I8.5,I9.5,C8.5,I8.5,I5.4|I0.4,I0.4,_,I8.5,I0.4"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1343","1281","472","63","40","5","true","","10#I0.4,I0.4|I1.5,C2.5,C3.5,I4.4,C4.4,I0.4|I1.5,I1.5,I5.4,I6.4|I2.5,I2.5,I7.4,C7.4,C0.4|I2.5,I8.5,I0.4#I1.5,C1.5,I6.4,I2.5,I5.4|I5.4,I7.4,C9.4,I2.5,I9.4|I8.5,I4.4,I3.5,I5.4,I4.4|I9.4,I7.4,I7.4,I3.5,I4.4|I3.5,C6.4,I9.4,C5.4,I3.5|I8.5,I6.4,I6.4,I3.5,I9.4|I8.5,_,I8.5,I1.5,C8.5"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1478","1416","514","61","32","5","true","","10#I0.4,C0.4|I1.4,I1.4,I2.5,I2.5,I3.4,C4.5|I1.4,I4.5,I0.4|I1.4,I5.4,I6.5,I3.4|I7.5,I6.5,I2.5,C2.5,I5.4#I0.4,I0.4,C5.4,I4.5,C3.4|I7.5,I2.5,I4.5,I8.4,I7.5|I8.4,I2.5,I7.5,I9.4,C7.5|I8.4,C1.4,I6.5,C6.5,I9.4|I4.5,I7.5,I3.4,I5.4,I4.5|I9.4,I6.5,I9.4,C8.4,I6.5|I5.4,_,C9.4,I8.4,I3.4"
"","5","54","10","44","0","2/3/4/5/6","6","7","61","62","72","true","61","1256","1194","443","75","28","5","true","","10#C0.5,I1.5,I2.5|I0.5,I3.4,I3.4,I4.5,I2.5,C2.5|I0.5,I5.4|I6.4,I1.5,I7.4,I7.4|I8.4,I8.4,I3.4,I4.5,C7.4#I5.4,C5.4,C6.4,I2.5,I9.4|C8.4,I5.4,I7.4,C9.4,I1.5|I1.5,C3.4,I4.5,I1.5,I9.4|I7.4,I9.4,I2.5,C1.5,I5.4|I2.5,I6.4,C4.5,I6.4,I6.4|I4.5,I3.4,I0.5,I4.5,I9.4|I0.5,_,I8.4,I8.4,I0.5"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1700","1638","550","315","305","5","true","","10#C0.5,C1.4,I2.5,C3.4,I4.4|I1.4,I1.4,C5.4,I6.5,I7.5,I3.4|I2.5,I2.5,C2.5,C4.4|I2.5,I8.4|I4.4,I4.4,I4.4#I6.5,I8.4,C6.5,I1.4,I3.4|I6.5,I3.4,I2.5,I6.5,I6.5|I1.4,I7.5,C8.4,I3.4,C7.5|I5.4,I8.4,I0.5,I5.4,I5.4|C9.4,I9.4,I7.5,I0.5,I9.4|I7.5,I0.5,I5.4,I7.5,I0.5|I0.5,_,I9.4,I9.4,I8.4"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1584","1522","454","323","268","5","true","","10#I0.4,C1.4,I2.4,I3.4,I4.4,C4.4|I1.4,C2.4|I5.5,I1.4,I6.4|I7.5,I2.4,C7.5,I8.5,I1.4|I8.5,I2.4,I0.4,I4.4#C3.4,C6.4,I4.4,I3.4,C0.4|I4.4,C8.5,I6.4,I1.4,I2.4|I0.4,I3.4,C5.5,I3.4,I0.4|C9.5,I9.5,I5.5,I9.5,I8.5|I9.5,I7.5,I8.5,I7.5,I6.4|I8.5,I9.5,I5.5,I6.4,I5.5|_,I5.5,I9.5,I7.5,I7.5"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1520","1458","336","333","526","5","true","","10#C0.5,I1.4|C2.5,I0.5,I3.4|I0.5,I3.4,I1.4,I4.5,C4.5|I2.5,I2.5,I5.4,I3.4,I6.4,I1.4|I3.4,I5.4,I4.5,I4.5#C3.4,I1.4,I6.4,I6.4,I4.5|C1.4,C5.4,C6.4,I4.5,I6.4|I5.4,I2.5,I2.5,I0.5,I5.4|I7.4,I0.5,I8.4,I2.5,I0.5|I7.4,I7.4,I9.5,I9.5,I9.5|C8.4,C7.4,I9.5,I7.4,C9.5|I8.4,I8.4,I8.4,_,I9.5"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1294","1232","324","321","203","5","true","","10#I0.4,C1.4|I1.4,I2.4,C3.4|I4.4,I5.4,I6.5,I2.4|I7.5,I3.4,I6.5,C6.5,I0.4,C8.5|I9.5,I5.4,I6.5,I7.5,I6.5#C5.4,C0.4,I8.5,I1.4,C4.4|I3.4,I8.5,I0.4,I8.5,I8.5|I3.4,I8.5,I5.4,I2.4,I3.4|C7.5,C2.4,I0.4,I5.4,I7.5|I2.4,I6.5,I7.5,I1.4,I1.4|I4.4,C9.5,I4.4,I7.5,I4.4|I9.5,I9.5,I9.5,_,I9.5"
"","5","54","10","44","10","2/3/4/5/6","6","7","61","62","72","true","61","1523","1461","577","141","167","5","true","","10#C0.4,C1.4|I0.4,I2.5,I3.5|I4.4,I4.4,I5.4,I1.4,I1.4|I6.5,I2.5,I2.5,I3.5,I6.5,I3.5|I6.5,I3.5,I6.5,I1.4#I1.4,C3.5,I7.4,I0.4,I0.4|I7.4,I8.5,C7.4,I3.5,I4.4|C2.5,I2.5,I8.5,I2.5,I7.4|C9.4,I8.5,C8.5,C4.4,I9.4|I7.4,I5.4,I5.4,C5.4,I8.5|I8.5,I4.4,I9.4,I5.4,I9.4|I6.5,I0.4,C6.5,_,I9.4"
"","5","54","10","44","0","2/3/4/5/6","6","7","61","62","72","true","61","2987","2925","893","52","61","5","true","","10#C0.5,C1.4,C2.5|I1.4,I1.4,I3.4,I4.4,C3.4|I4.4,I5.5,I6.4,I4.4|I5.5,I5.5|I6.4,I7.4,I3.4,I3.4,C7.4,C6.4#I5.5,I7.4,I7.4,I3.4,C4.4|C5.5,I7.4,I2.5,I8.4,C8.4|I2.5,I0.5,I6.4,I4.4,I0.5|I2.5,I8.4,I8.4,I8.4,I2.5|C9.5,I6.4,I9.5,I2.5,I1.4|I0.5,I5.5,I9.5,I9.5,I9.5|I0.5,I1.4,I0.5,I9.5,_"
